,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,description,website,market_cap,net_income_before_eo,$_last_5_day,z_score
2822,GJT US Equity,"Synthetic Fixed-Income Securities, Inc.",17.85,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjt,na,na,0,0,0,0
2823,GJV US Equity,"Synthetic Fixed-Income Securities, Inc.",26,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjv,na,na,0,0,0,0
2824,SYY US Equity,Sysco Corporation,39.66,$23.49B,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/syy,na,na,0,0,0,0
2825,SYX US Equity,Systemax Inc.,12.34,$454.09M,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/syx,na,na,0,0,0,0
2826,DATA US Equity,"Tableau Software, Inc.",99.28,$6.88B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/data,na,na,0,0,0,0
2827,TAHO US Equity,"Tahoe Resources, Inc.",13.13,$1.94B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/taho,na,na,0,0,0,0
2828,TWN US Equity,"Taiwan Fund, Inc. (The)",16.23,$133.43M,1986,n/a,n/a,http://www.nasdaq.com/symbol/twn,na,na,0,0,0,0
2829,TSM US Equity,Taiwan Semiconductor Manufacturing Company Ltd.,24.44,$126.74B,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsm,na,na,0,0,0,0
2830,XRS US Equity,TAL Education Group,30.09,$2.37B,2010,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/xrs,na,na,0,0,0,0
2831,TAL US Equity,"TAL International Group, Inc.",41.77,$1.41B,2005,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/tal,na,na,0,0,0,0
2832,TLM US Equity,Talisman Energy Inc.,7.75,$8.03B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tlm,na,na,0,0,0,0
2833,TEP US Equity,"Tallgrass Energy Partners, LP",52.82,$2.59B,2013,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tep,na,na,0,0,0,0
2834,SKT US Equity,"Tanger Factory Outlet Centers, Inc.",36.22,$3.47B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/skt,na,na,0,0,0,0
2835,TAOM US Equity,Taomee Holdings Limited,3.29,$116.86M,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/taom,na,na,0,0,0,0
2836,NGLS US Equity,Targa Resources Partners LP,45.16,$5.37B,2007,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ngls,na,na,0,0,0,0
2837,TRGP US Equity,"Targa Resources, Inc.",96.25,$4.06B,2010,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trgp,na,na,0,0,0,0
2838,TGT US Equity,Target Corporation,76.87,$48.96B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tgt,na,na,0,0,0,0
2839,TARO US Equity,Taro Pharmaceutical Industries Ltd.,156.95,$6.72B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/taro,na,na,0,0,0,0
2840,TTM US Equity,Tata Motors Ltd,49.56,$25.24B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/ttm,na,na,0,0,0,0
2841,TCO US Equity,"Taubman Centers, Inc.",73.87,$4.68B,1992,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tco,na,na,0,0,0,0
2842,TCO^J US Equity,"Taubman Centers, Inc.",25.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^j,na,na,0,0,0,0
2843,TCO^K US Equity,"Taubman Centers, Inc.",25.45,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tco^k,na,na,0,0,0,0
2844,TMHC US Equity,Taylor Morrison Home Corporation,18.75,$2.29B,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tmhc,na,na,0,0,0,0
2845,TCP US Equity,"TC PipeLines, LP",71.18,$4.52B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tcp,na,na,0,0,0,0
2846,TCB US Equity,TCF Financial Corporation,15.75,$2.63B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcb,na,na,0,0,0,0
2847,TCB/WS US Equity,TCF Financial Corporation,2.5001,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb/ws,na,na,0,0,0,0
2848,TCB^B US Equity,TCF Financial Corporation,26.73,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb^b,na,na,0,0,0,0
2849,TCB^C US Equity,TCF Financial Corporation,24.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcb^c,na,na,0,0,0,0
2850,TCPI US Equity,TCP International Holdings Ltd.,6.61,$183.07M,2014,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/tcpi,na,na,0,0,0,0
2851,TSI US Equity,"TCW Strategic Income Fund, Inc.",5.4,$257.51M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tsi,na,na,0,0,0,0
2852,AMTD US Equity,TD Ameritrade Holding Corporation,36.07,$19.61B,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/amtd,na,na,0,0,0,0
2853,TEL US Equity,TE Connectivity Ltd.,71.43,$29.02B,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tel,na,na,0,0,0,0
2854,TMH US Equity,"Team Health Holdings, Inc.",59.76,$4.27B,2009,Technology,Professional Services,http://www.nasdaq.com/symbol/tmh,na,na,0,0,0,0
2855,TISI US Equity,"Team, Inc.",39.51,$818.14M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tisi,na,na,0,0,0,0
2856,TCK US Equity,Teck Resources Ltd,15.39,$8.72B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/tck,na,na,0,0,0,0
2857,TE US Equity,"TECO Energy, Inc.",19.99,$4.69B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/te,na,na,0,0,0,0
2858,TK US Equity,Teekay Corporation,45.66,$3.31B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tk,na,na,0,0,0,0
2859,TGP US Equity,Teekay LNG Partners L.P.,37.75,$2.92B,2005,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tgp,na,na,0,0,0,0
2860,TOO US Equity,Teekay Offshore Partners L.P.,20.72,$1.78B,2006,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/too,na,na,0,0,0,0
2861,TOO^A US Equity,Teekay Offshore Partners L.P.,22.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/too^a,na,na,0,0,0,0
2862,TNK US Equity,Teekay Tankers Ltd.,5.96,$523.88M,2007,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tnk,na,na,0,0,0,0
2863,TRC US Equity,Tejon Ranch Co,25.01,$516.2M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/trc,na,na,0,0,0,0
2864,HQH US Equity,Tekla Healthcare Investors,35.2,$995.45M,1987,n/a,n/a,http://www.nasdaq.com/symbol/hqh,na,na,0,0,0,0
2865,THQ US Equity,Tekla Healthcare Opportunies Fund,20.42,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/thq,na,na,0,0,0,0
2866,HQL US Equity,Tekla Life Sciences Investors,27.93,$426.98M,1992,n/a,n/a,http://www.nasdaq.com/symbol/hql,na,na,0,0,0,0
2867,TEO US Equity,Telecom Argentina Stet - France Telecom S.A.,22.51,$4.36B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/teo,na,na,0,0,0,0
2868,TI US Equity,Telecom Italia S.P.A.,11.53,$22.42B,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ti,na,na,0,0,0,0
2869,TI/A US Equity,Telecom Italia S.P.A.,9.33,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ti/a,na,na,0,0,0,0
2870,TDY US Equity,Teledyne Technologies Incorporated,101.83,$3.72B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tdy,na,na,0,0,0,0
2871,TFX US Equity,Teleflex Incorporated,120.16,$4.98B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tfx,na,na,0,0,0,0
2872,VIV US Equity,Telefonica Brasil S.A.,18.78,$21.14B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/viv,na,na,0,0,0,0
2873,TEF US Equity,Telefonica SA,15.35,$69.86B,1988,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tef,na,na,0,0,0,0
2874,TDA US Equity,"Telephone and Data Systems, Inc.",23.87,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tda,na,na,0,0,0,0
2875,TDE US Equity,"Telephone and Data Systems, Inc.",24.78,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tde,na,na,0,0,0,0
2876,TDI US Equity,"Telephone and Data Systems, Inc.",25.413,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdi,na,na,0,0,0,0
2877,TDJ US Equity,"Telephone and Data Systems, Inc.",25.2804,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdj,na,na,0,0,0,0
2878,TDS US Equity,"Telephone and Data Systems, Inc.",25.31,$2.73B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tds,na,na,0,0,0,0
2879,TU US Equity,TELUS Corporation,35.39,$21.55B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tu,na,na,0,0,0,0
2880,TDF US Equity,"Templeton Dragon Fund, Inc.",23.7,$844.9M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdf,na,na,0,0,0,0
2881,EMF US Equity,Templeton Emerging Markets Fund,15.71,$283.39M,1987,n/a,n/a,http://www.nasdaq.com/symbol/emf,na,na,0,0,0,0
2882,TEI US Equity,"Templeton Emerging Markets Income Fund, Inc.",11.1,$532.35M,1993,n/a,n/a,http://www.nasdaq.com/symbol/tei,na,na,0,0,0,0
2883,GIM US Equity,"Templeton Global Income Fund, Inc.",7.31,$980.59M,1988,n/a,n/a,http://www.nasdaq.com/symbol/gim,na,na,0,0,0,0
2884,TRF US Equity,"Templeton Russia Fund, Inc.",9.76,$52.26M,1995,n/a,n/a,http://www.nasdaq.com/symbol/trf,na,na,0,0,0,0
2885,TPX US Equity,"Tempur Sealy International, Inc.",54.04,$3.29B,2003,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/tpx,na,na,0,0,0,0
2886,TS US Equity,Tenaris S.A.,29.1,$17.18B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/ts,na,na,0,0,0,0
2887,THC US Equity,Tenet Healthcare Corporation,44.85,$4.41B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/thc,na,na,0,0,0,0
2888,TNC US Equity,Tennant Company,69.13,$1.27B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnc,na,na,0,0,0,0
2889,TEN US Equity,Tenneco Inc.,58.24,$3.56B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ten,na,na,0,0,0,0
2890,TVC US Equity,Tennessee Valley Authority,24.7,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tvc,na,na,0,0,0,0
2891,TVE US Equity,Tennessee Valley Authority,24.95,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tve,na,na,0,0,0,0
2892,TDC US Equity,Teradata Corporation,45.29,$6.93B,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/tdc,na,na,0,0,0,0
2893,TER US Equity,"Teradyne, Inc.",19.83,$4.29B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ter,na,na,0,0,0,0
2894,TEX US Equity,Terex Corporation,27.31,$2.96B,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/tex,na,na,0,0,0,0
2895,TX US Equity,Ternium S.A.,18.73,$3.75B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tx,na,na,0,0,0,0
2896,TNH US Equity,"Terra Nitrogen Company, L.P.",151.99,$2.81B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/tnh,na,na,0,0,0,0
2897,TRNO US Equity,Terreno Realty Corporation,23.07,$989M,2010,Finance,Real Estate,http://www.nasdaq.com/symbol/trno,na,na,0,0,0,0
2898,TRNO^A US Equity,Terreno Realty Corporation,26.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trno^a,na,na,0,0,0,0
2899,TSO US Equity,Tesoro Corporation,90.58,$11.44B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/tso,na,na,0,0,0,0
2900,TLLP US Equity,Tesoro Logistics LP,55.79,$4.47B,2011,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tllp,na,na,0,0,0,0
2901,TTI US Equity,"Tetra Technologies, Inc.",5.12,$407.55M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tti,na,na,0,0,0,0
2902,TEVA US Equity,Teva Pharmaceutical Industries Limited,56.55,$48.17B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/teva,na,na,0,0,0,0
2903,TPL US Equity,Texas Pacific Land Trust,127.4,$1.07B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tpl,na,na,0,0,0,0
2904,TGH US Equity,Textainer Group Holdings Limited,33.09,$1.88B,2007,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/tgh,na,na,0,0,0,0
2905,TXT US Equity,Textron Inc.,44.99,$12.42B,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/txt,na,na,0,0,0,0
2906,TXTR US Equity,Textura Corporation,27.16,$691.72M,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/txtr,na,na,0,0,0,0
2907,TTF US Equity,"Thai Fund, Inc. (The)",9.1,$116.77M,1988,n/a,n/a,http://www.nasdaq.com/symbol/ttf,na,na,0,0,0,0
2908,AES US Equity,The AES Corporation,11.89,$8.48B,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes,na,na,0,0,0,0
2909,AES^C US Equity,The AES Corporation,50.7386,n/a,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes^c,na,na,0,0,0,0
2910,BX US Equity,The Blackstone Group L.P.,37.63,$43.55B,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/bx,na,na,0,0,0,0
2911,SCHW US Equity,The Charles Schwab Corporation,29.65,$38.72B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/schw,na,na,0,0,0,0
2912,SCHW^B US Equity,The Charles Schwab Corporation,26.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schw^b,na,na,0,0,0,0
2913,CEB US Equity,The Corporate Executive Board Company,79.19,$2.66B,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/ceb,na,na,0,0,0,0
2914,SRV US Equity,The Cushing MLP Total Return Fund,4.38,$146.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srv,na,na,0,0,0,0
2915,SRF US Equity,The Cushing Royalty & Income Fund,6.2216,$76.71M,2012,n/a,n/a,http://www.nasdaq.com/symbol/srf,na,na,0,0,0,0
2916,DNY US Equity,The Denali Fund,22.04,$91.62M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dny,na,na,0,0,0,0
2917,GRX US Equity,The Gabelli Healthcare & Wellness Trust,10.89,$162.88M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx,na,na,0,0,0,0
2918,GRX^A US Equity,The Gabelli Healthcare & Wellness Trust,26.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx^a,na,na,0,0,0,0
2919,GRX^B US Equity,The Gabelli Healthcare & Wellness Trust,25.656,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grx^b,na,na,0,0,0,0
2920,GDL US Equity,The GDL Fund,10.32,$211.46M,2007,n/a,n/a,http://www.nasdaq.com/symbol/gdl,na,na,0,0,0,0
2921,GDL^B US Equity,The GDL Fund,50.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gdl^b,na,na,0,0,0,0
2922,THG US Equity,"The Hanover Insurance Group, Inc.",71.48,$3.15B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thg,na,na,0,0,0,0
2923,THGA US Equity,"The Hanover Insurance Group, Inc.",25.1,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thga,na,na,0,0,0,0
2924,RUBI US Equity,"The Rubicon Project, Inc.",17.51,$629.59M,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rubi,na,na,0,0,0,0
2925,TRV US Equity,"The Travelers Companies, Inc.",107.82,$34.65B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/trv,na,na,0,0,0,0
2926,TMO US Equity,Thermo Fisher Scientific Inc,131.17,$52.47B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tmo,na,na,0,0,0,0
2927,THR US Equity,"Thermon Group Holdings, Inc.",24.32,$779.98M,2011,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/thr,na,na,0,0,0,0
2928,TPRE US Equity,Third Point Reinsurance Ltd.,13.96,$1.45B,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/tpre,na,na,0,0,0,0
2929,TSLF US Equity,THL Credit Senior Loan Fund,17.58,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/tslf,na,na,0,0,0,0
2930,TCRX US Equity,"THL Credit, Inc.",25.35,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/tcrx,na,na,0,0,0,0
2931,TC US Equity,Thompson Creek Metals Company Inc.,1.61,$345.1M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tc,na,na,0,0,0,0
2932,TRI US Equity,Thomson Reuters Corp,39.3,$31.28B,n/a,Consumer Services,Publishing,http://www.nasdaq.com/symbol/tri,na,na,0,0,0,0
2933,THO US Equity,"Thor Industries, Inc.",60.23,$3.22B,n/a,Consumer Non-Durables,Homebuilding,http://www.nasdaq.com/symbol/tho,na,na,0,0,0,0
2934,TDW US Equity,Tidewater Inc.,28.82,$1.35B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tdw,na,na,0,0,0,0
2935,TIF US Equity,Tiffany & Co.,90.2,$11.67B,1987,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/tif,na,na,0,0,0,0
2936,TLYS US Equity,"Tilly&#39;s, Inc.",12.31,$345.63M,2012,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlys,na,na,0,0,0,0
2937,TSU US Equity,TIM Participacoes S.A.,21.6,$10.46B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tsu,na,na,0,0,0,0
2938,TIME US Equity,Time Inc.,24.62,$2.68B,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/time,na,na,0,0,0,0
2939,TWC US Equity,Time Warner Cable Inc,148.58,$41.74B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/twc,na,na,0,0,0,0
2940,TWX US Equity,Time Warner Inc.,84.53,$70.88B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/twx,na,na,0,0,0,0
2941,TKR US Equity,Timken Company (The),42.43,$3.76B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tkr,na,na,0,0,0,0
2942,TMST US Equity,Timken Steel Corporation,30.43,$1.39B,2014,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tmst,na,na,0,0,0,0
2943,TWI US Equity,"Titan International, Inc.",9.59,$514.12M,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/twi,na,na,0,0,0,0
2944,TJX US Equity,"TJX Companies, Inc. (The)",68.73,$47.35B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tjx,na,na,0,0,0,0
2945,TMUS US Equity,"T-Mobile US, Inc.",31.95,$25.79B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tmus,na,na,0,0,0,0
2946,TMUS^A US Equity,"T-Mobile US, Inc.",59.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmus^a,na,na,0,0,0,0
2947,TOL US Equity,Toll Brothers Inc.,37.65,$6.61B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tol,na,na,0,0,0,0
2948,TR US Equity,"Tootsie Roll Industries, Inc.",32.67,$1.98B,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/tr,na,na,0,0,0,0
2949,TMK US Equity,Torchmark Corporation,54.18,$6.97B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/tmk,na,na,0,0,0,0
2950,TMK^B US Equity,Torchmark Corporation,25.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tmk^b,na,na,0,0,0,0
2951,TTC US Equity,Toro Company (The),67.65,$3.79B,n/a,Capital Goods,Tools/Hardware,http://www.nasdaq.com/symbol/ttc,na,na,0,0,0,0
2952,TD US Equity,Toronto Dominion Bank (The),43.04,$79.49B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/td,na,na,0,0,0,0
2953,NDP US Equity,"Tortoise Energy Independence Fund, Inc.",21.35,$309.92M,2012,n/a,n/a,http://www.nasdaq.com/symbol/ndp,na,na,0,0,0,0
2954,TYG US Equity,Tortoise Energy Infrastructure Corporation,43.69,$1.24B,2004,n/a,n/a,http://www.nasdaq.com/symbol/tyg,na,na,0,0,0,0
2955,TYG^B US Equity,Tortoise Energy Infrastructure Corporation,10.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tyg^b,na,na,0,0,0,0
2956,TYG^C US Equity,Tortoise Energy Infrastructure Corporation,10.11,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tyg^c,na,na,0,0,0,0
2957,NTG US Equity,"Tortoise MLP Fund, Inc.",26.1,$1.23B,2010,n/a,n/a,http://www.nasdaq.com/symbol/ntg,na,na,0,0,0,0
2958,TTP US Equity,"Tortoise Pipeline & Energy Fund, Inc.",29.38,$294.28M,2011,n/a,n/a,http://www.nasdaq.com/symbol/ttp,na,na,0,0,0,0
2959,TPZ US Equity,"Tortoise Power and Energy Infrastructure Fund, Inc",26.18,$181.99M,2009,n/a,n/a,http://www.nasdaq.com/symbol/tpz,na,na,0,0,0,0
2960,TSS US Equity,"Total System Services, Inc.",38.03,$7.07B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/tss,na,na,0,0,0,0
2961,TOT US Equity,"TotalFinaElf, S.A.",52.88,$120.35B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tot,na,na,0,0,0,0
2962,TOWR US Equity,"Tower International, Inc.",28.18,$584.75M,2010,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/towr,na,na,0,0,0,0
2963,TW US Equity,Towers Watson & Co,131.13,$9.12B,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/tw,na,na,0,0,0,0
2964,TSQ US Equity,"Townsquare Media, Inc.",12.73,$221.17M,2014,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tsq,na,na,0,0,0,0
2965,TM US Equity,Toyota Motor Corp Ltd Ord,136.9,$215.31B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tm,na,na,0,0,0,0
2966,TSLX US Equity,"TPG Specialty Lending, Inc.",17.69,$951.68M,2014,n/a,n/a,http://www.nasdaq.com/symbol/tslx,na,na,0,0,0,0
2967,TAC US Equity,TransAlta Corporation,9.54,$2.62B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tac,na,na,0,0,0,0
2968,TAI US Equity,"Transamerica Income Shares, Inc.",20.41,$128.97M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tai,na,na,0,0,0,0
2969,TRP US Equity,TransCanada Corporation,44.39,$31.46B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trp,na,na,0,0,0,0
2970,TCI US Equity,"Transcontinental Realty Investors, Inc.",11.11,$96.85M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tci,na,na,0,0,0,0
2971,TDG US Equity,Transdigm Group Incorporated,213.73,$11.27B,2006,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/tdg,na,na,0,0,0,0
2972,TLP US Equity,Transmontaigne Partners L.P.,36.72,$592.09M,2005,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tlp,na,na,0,0,0,0
2973,RIG US Equity,Transocean Ltd.,17.01,$6.16B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rig,na,na,0,0,0,0
